jpg_id,coordinates,monkey_name,body_part
135,"(0.22219899999999998, 0.220028, 0.7448969999999999, 0.531735)",101G,Face
135,"(0.0, 0.424542, 0.399959, 1.0)",68F,Body
136,"(0.546638, 0.058577, 0.962039, 1.0)",101G,Body
136,"(0.552061, 0.066713, 0.824295, 0.45723)",101G,Face
136,"(0.0, 0.076476, 0.247082, 0.665474)",68F,Face
136,"(0.0, 0.073222, 0.803688, 1.0)",68F,Body
137,"(0.007592, 0.26848, 0.8449019999999999, 1.0)",68F,Body
137,"(0.0, 0.266853, 0.312364, 0.685031)",68F,Face
137,"(0.6171369999999999, 0.138308, 1.0, 1.0)",101G,Body
137,"(0.633406, 0.128545, 0.9143169999999999, 0.5385869999999999)",101G,Face
138,"(0.6063900000000001, 0.0, 1.0, 0.255289)",101G,Face
138,"(0.33435699999999996, 0.0, 1.0, 0.788434)",101G,Body
138,"(0.0, 0.0, 0.8253119999999999, 0.888575)",68F,Body
139,"(0.190457, 0.0, 1.0, 0.9746119999999999)",101G,Body
139,"(0.397843, 0.012693999999999999, 0.9776779999999999, 0.369535)",101G,Face
139,"(0.004232, 0.238364, 0.5734859999999999, 1.0)",68F,Body
140,"(0.302603, 0.06508599999999999, 0.7505419999999999, 1.0)",G701,Body
140,"(0.39804799999999996, 0.086239, 0.6171369999999999, 0.419805)",G701,Face
141,"(0.241866, 0.0, 0.6984819999999999, 0.597165)",68F,Face
141,"(0.240781, 0.001627, 1.0, 1.0)",68F,Body
142,"(0.284165, 0.001627, 0.7104119999999999, 0.6736409999999999)",68F,Face
142,"(0.276573, 0.0, 1.0, 1.0)",68F,Body
143,"(0.373102, 0.172478, 0.593275, 0.424687)",G701,Face
143,"(0.304772, 0.16922399999999999, 0.700651, 1.0)",G701,Body
144,"(0.494577, 0.08949299999999999, 0.712581, 0.40190699999999996)",G701,Face
144,"(0.41106299999999996, 0.086239, 0.7819959999999999, 1.0)",G701,Body
145,"(0.055021, 0.503526, 0.854939, 1.0)",G701,Body
145,"(0.253942, 0.530324, 0.5988800000000001, 0.7757400000000001)",G701,Face
146,"(0.347054, 0.190409, 0.70469, 0.425952)",14F,Face
146,"(0.137552, 0.165021, 1.0, 0.9844849999999999)",14F,Body
147,"(0.090996, 0.266573, 0.6158100000000001, 0.650212)",14F,Face
147,"(0.084647, 0.262341, 1.0, 1.0)",14F,Body
148,"(0.105809, 0.238364, 0.656017, 0.64598)",14F,Face
148,"(0.0, 0.23272199999999998, 1.0, 1.0)",14F,Body
149,"(0.0, 0.0, 0.300498, 0.266573)",Unknown1,Body
149,"(0.258175, 0.105783, 0.916308, 0.582511)",14F,Face
149,"(0.004232, 0.10155099999999999, 1.0, 1.0)",14F,Body
150,"(0.20527, 0.366714, 0.672947, 0.878702)",19J,Body
150,"(0.287801, 0.37094499999999997, 0.5121169999999999, 0.534556)",19J,Face
151,"(0.203154, 0.469676, 0.442283, 0.603667)",19J,Face
151,"(0.11639000000000001, 0.468265, 0.49942000000000003, 1.0)",19J,Body
152,"(0.319544, 0.184767, 0.7068059999999999, 0.45980299999999996)",68F,Face
152,"(0.0, 0.180536, 1.0, 1.0)",68F,Body
153,"(0.453362, 0.009762999999999999, 0.678959, 0.305905)",101G,Face
153,"(0.24837299999999998, 0.003254, 1.0, 1.0)",101G,Body
153,"(0.776573, 0.698048, 1.0, 0.9177139999999999)",Unknown1,Body
154,"(0.228548, 0.235543, 0.533279, 0.43582499999999996)",G701,Face
154,"(0.11639000000000001, 0.23272199999999998, 0.867636, 0.850494)",G701,Body
155,"(0.152365, 0.13822299999999998, 0.888798, 0.8378)",68F,Body
155,"(0.42112099999999997, 0.133992, 0.727968, 0.366714)",68F,Face
156,"(0.48883899999999997, 0.10860399999999999, 0.988258, 0.475317)",101G,Face
156,"(0.07195, 0.09308899999999999, 0.988258, 1.0)",101G,Body
157,"(0.595181, 0.0, 0.949398, 0.5579189999999999)",86I,Face
157,"(0.24257, 0.016870000000000003, 0.951004, 1.0)",86I,Body
158,"(0.112328, 0.148663, 0.560033, 0.436364)",167I,Face
158,"(0.028884, 0.152941, 0.911458, 1.0)",167I,Body
158,"(0.7558039999999999, 0.171123, 1.0, 0.418182)",Unknown1,Face
158,"(0.754199, 0.164706, 1.0, 0.682353)",Unknown1,Body
158,"(0.588235, 0.0, 1.0, 0.9364169999999999)",Unknown2,Body
159,"(0.588917, 0.0, 1.0, 0.958289)",Unknown2,Body
159,"(0.7590129999999999, 0.148663, 1.0, 0.611765)",Unknown1,Body
159,"(0.7590129999999999, 0.151872, 1.0, 0.40427799999999997)",Unknown1,Face
159,"(0.019256, 0.15828899999999999, 0.818386, 1.0)",167I,Body
159,"(0.372286, 0.150802, 0.7750600000000001, 0.426738)",167I,Face
160,"(0.215027, 0.22566799999999998, 0.64829, 0.525134)",167I,Face
160,"(0.011233, 0.22566799999999998, 0.885783, 1.0)",167I,Body
160,"(0.773455, 0.122995, 0.911458, 0.331551)",Unknown1,Face
160,"(0.757409, 0.12192499999999999, 0.9082479999999999, 0.572193)",Unknown1,Body
160,"(0.561638, 0.0, 1.0, 0.900535)",Unknown2,Body
161,"(0.712478, 0.117647, 0.9483649999999999, 0.355051)",Unknown1,Face
161,"(0.604964, 0.0, 0.932319, 0.915508)",Unknown2,Body
161,"(0.328959, 0.194652, 0.7638269999999999, 0.482353)",167I,Face
161,"(0.004814, 0.19893000000000002, 0.906644, 1.0)",167I,Body
162,"(0.306494, 0.134759, 0.741362, 0.438503)",167I,Face
162,"(0.008022999999999999, 0.13048099999999999, 0.744571, 1.0)",167I,Body
162,"(0.563242, 0.0, 0.924295, 0.852406)",Unknown1,Body
163,"(0.37992000000000004, 0.0, 0.792771, 0.582019)",35Y,Body
163,"(0.327711, 0.140986, 0.49477899999999997, 0.39403699999999997)",114J,Face
163,"(0.27550199999999997, 0.140986, 0.582329, 0.8206100000000001)",114J,Body
164,"(0.302008, 0.180751, 0.621687, 0.8471200000000001)",114J,Body
164,"(0.350201, 0.184366, 0.5293169999999999, 0.437418)",114J,Face
164,"(0.394378, 0.0, 0.8192769999999999, 0.6591389999999999)",35Y,Body
165,"(0.31566299999999997, 0.155446, 0.498795, 0.427778)",114J,Face
165,"(0.307631, 0.148216, 0.649799, 0.776025)",114J,Body
165,"(0.38714899999999997, 0.0, 0.8024100000000001, 0.542253)",35Y,Body
166,"(0.353414, 0.100016, 0.7405619999999999, 0.7712049999999999)",114J,Body
166,"(0.44016099999999997, 0.0, 0.862651, 0.551893)",35Y,Body
166,"(0.363855, 0.09519599999999999, 0.543775, 0.372347)",114J,Face
167,"(0.32575000000000004, 0.045988999999999995, 0.6948259999999999, 0.287701)",167I,Face
167,"(0.19898000000000002, 0.048128, 0.7477809999999999, 0.8737969999999999)",167I,Body
167,"(0.444496, 0.25026699999999996, 1.0, 0.976471)",Unknown1,Body
168,"(0.0, 0.112299, 0.7028500000000001, 0.9497329999999999)",167I,Body
168,"(0.9355279999999999, 0.034225, 1.0, 0.226738)",Unknown1,Face
168,"(0.178119, 0.12192499999999999, 0.55201, 0.374332)",167I,Face
168,"(0.560033, 0.029946999999999998, 1.0, 1.0)",Unknown1,Body
169,"(0.0, 0.042781, 0.9772500000000001, 1.0)",70G,Body
169,"(0.062582, 0.050267, 0.767037, 0.46524099999999996)",70G,Face
170,"(0.009628, 0.023528999999999998, 0.940342, 1.0)",70G,Body
170,"(0.025675, 0.028877, 0.808758, 0.48128299999999996)",70G,Face
171,"(0.06900099999999999, 0.11016000000000001, 0.828015, 1.0)",70G,Body
171,"(0.24712099999999998, 0.11871699999999999, 0.736548, 0.44171099999999996)",70G,Face
171,"(0.566452, 0.0, 1.0, 0.77754)",Unknown1,Body
172,"(0.282424, 0.11978599999999999, 0.8761549999999999, 0.515508)",144H,Face
172,"(0.23749299999999998, 0.11871699999999999, 1.0, 1.0)",144H,Body
173,"(0.190957, 0.050267, 0.7750600000000001, 0.44492000000000004)",144H,Face
173,"(0.170096, 0.048128, 0.988482, 1.0)",144H,Body
174,"(0.08344299999999999, 0.008556, 0.932319, 1.0)",144H,Body
174,"(0.22786399999999998, 0.011765, 0.8264100000000001, 0.410695)",144H,Face
175,"(0.13800199999999999, 0.070588, 0.688407, 0.46096299999999996)",144H,Face
175,"(0.003209, 0.056684, 0.8970159999999999, 1.0)",144H,Body
176,"(0.13800199999999999, 0.331551, 0.460543, 0.559358)",167I,Face
176,"(0.125165, 0.303743, 0.757409, 0.848128)",167I,Body
177,"(0.142816, 0.185027, 0.532754, 0.456684)",167I,Face
177,"(0.0016049999999999999, 0.174332, 0.8408519999999999, 0.981818)",167I,Body
178,"(0.008022999999999999, 0.159358, 0.8408519999999999, 0.9679139999999999)",167I,Body
178,"(0.134793, 0.16791399999999998, 0.516707, 0.43422499999999997)",167I,Face
179,"(0.248725, 0.15508000000000002, 0.654709, 0.38930499999999996)",167I,Face
179,"(0.060978, 0.13369, 0.929109, 0.986096)",167I,Body
180,"(0.343401, 0.18609599999999998, 0.7333379999999999, 0.46310199999999996)",167I,Face
180,"(0.016047, 0.187166, 0.914667, 1.0)",167I,Body
181,"(0.178119, 0.0, 0.863317, 0.411765)",167I,Face
181,"(0.004814, 0.004278, 1.0, 1.0)",167I,Body
182,"(0.0, 0.003209, 1.0, 1.0)",144H,Body
182,"(0.205399, 0.002139, 0.9307139999999999, 0.43957199999999996)",144H,Face
183,"(0.10109499999999999, 0.122995, 0.653104, 0.5058819999999999)",144H,Face
183,"(0.028884, 0.12192499999999999, 1.0, 1.0)",144H,Body
184,"(0.22249000000000002, 0.0024100000000000002, 0.46586299999999997, 0.397653)",Unknown1,Face
184,"(0.21365499999999998, 0.0024100000000000002, 0.933333, 1.0)",Unknown1,Body
185,"(0.171701, 0.009626, 0.805549, 0.5037429999999999)",79G,Face
185,"(0.004814, 0.011765, 1.0, 1.0)",79G,Body
186,"(0.178119, 0.0, 0.831224, 0.49839599999999995)",79G,Face
186,"(0.004814, 0.003209, 0.9563889999999999, 1.0)",79G,Body
187,"(0.067397, 0.09090899999999999, 0.768641, 1.0)",79G,Body
187,"(0.28563299999999997, 0.09090899999999999, 0.693221, 0.387166)",79G,Face
188,"(0.212048, 0.0024100000000000002, 0.7558229999999999, 0.836275)",Unknown1,Body
188,"(0.39036099999999996, 0.351862, 0.7558229999999999, 0.857965)",Unknown1,Face
189,"(0.389937, 0.004278, 0.941947, 0.440642)",42Z,Face
189,"(0.052954, 0.004278, 1.0, 1.0)",42Z,Body
190,"(0.32414499999999996, 0.014972999999999998, 0.8199909999999999, 0.343316)",Unknown1,Face
190,"(0.12997899999999998, 0.011765, 0.8103629999999999, 0.9454549999999999)",Unknown1,Body
191,"(0.224655, 0.0053479999999999995, 0.767037, 0.35828899999999997)",42Z,Face
191,"(0.006418999999999999, 0.00107, 1.0, 1.0)",42Z,Body
192,"(0.131584, 0.004278, 0.590522, 0.36042799999999997)",42Z,Face
192,"(0.006418999999999999, 0.003209, 1.0, 1.0)",42Z,Body
193,"(0.80234, 0.31978599999999996, 1.0, 0.500535)",Unknown2,Face
193,"(0.616197, 0.018182, 1.0, 0.851337)",Unknown1,Body
193,"(0.834433, 0.016042999999999998, 1.0, 0.294118)",Unknown1,Face
193,"(0.041721999999999995, 0.027807, 0.919481, 1.0)",70G,Body
193,"(0.215027, 0.028877, 0.701245, 0.372193)",70G,Face
194,"(0.336983, 0.0, 0.8456659999999999, 0.357219)",70G,Face
194,"(0.134793, 0.002139, 1.0, 1.0)",70G,Body
194,"(0.800735, 0.0, 1.0, 0.189305)",Unknown1,Face
194,"(0.7301289999999999, 0.0, 1.0, 0.47700499999999996)",Unknown1,Body
194,"(0.834433, 0.187166, 1.0, 0.327273)",Unknown2,Face
195,"(0.25995799999999997, 0.100535, 0.709268, 0.46310199999999996)",Unknown1,Face
195,"(0.181329, 0.097326, 0.855294, 0.990374)",Unknown1,Body
196,"(0.064187, 0.068449, 1.0, 0.95615)",0EX,Body
196,"(0.134793, 0.070588, 0.617802, 0.36042799999999997)",0EX,Face
196,"(0.0, 0.348663, 0.633848, 1.0)",36J,Body
196,"(0.173305, 0.35401099999999996, 0.50066, 0.5679139999999999)",36J,Face
197,"(0.062582, 0.040642, 0.7221059999999999, 0.484492)",DF2I,Face
197,"(0.0, 0.037433, 1.0, 1.0)",DF2I,Body
198,"(0.263167, 0.102674, 0.718896, 0.46310199999999996)",Unknown1,Face
198,"(0.0016049999999999999, 0.099465, 0.924295, 1.0)",Unknown1,Body
199,"(0.142816, 0.240642, 0.701245, 0.853476)",0FL,Body
199,"(0.187747, 0.24385, 0.460543, 0.409626)",0FL,Face
199,"(0.171701, 0.40107000000000004, 0.351425, 0.549733)",46J,Face
199,"(0.155654, 0.4, 0.688407, 0.8042779999999999)",46J,Body
200,"(0.24551599999999998, 0.524064, 0.45733399999999996, 0.6524059999999999)",46J,Face
200,"(0.235888, 0.522995, 0.69964, 0.8887700000000001)",46J,Body
200,"(0.231074, 0.348663, 0.486218, 0.516578)",0FL,Face
200,"(0.072211, 0.348663, 0.7638269999999999, 0.921925)",0FL,Body
201,"(0.314517, 0.484492, 0.534358, 0.616043)",46J,Face
201,"(0.29847, 0.48128299999999996, 0.8376429999999999, 0.847059)",46J,Body
201,"(0.32414499999999996, 0.309091, 0.585708, 0.47914399999999996)",0FL,Face
201,"(0.186143, 0.306952, 0.828015, 0.8737969999999999)",0FL,Body
202,"(0.12997899999999998, 0.28449199999999997, 0.786293, 0.8652409999999999)",0FL,Body
202,"(0.25995799999999997, 0.28984000000000004, 0.516707, 0.46310199999999996)",0FL,Face
202,"(0.248725, 0.464171, 0.787898, 0.825668)",46J,Body
202,"(0.256749, 0.46631000000000006, 0.471776, 0.596791)",46J,Face
203,"(0.11393199999999999, 0.006417, 0.638662, 0.386096)",79G,Face
203,"(0.10109499999999999, 0.004278, 1.0, 1.0)",79G,Body
204,"(0.21984099999999998, 0.017112, 0.696431, 0.380749)",79G,Face
204,"(0.152445, 0.020321, 1.0, 1.0)",79G,Body
205,"(0.12356000000000002, 0.045988999999999995, 0.616197, 0.42994699999999997)",79G,Face
205,"(0.064187, 0.047059, 1.0, 1.0)",79G,Body
206,"(0.06900099999999999, 0.062032, 1.0, 1.0)",79G,Body
206,"(0.093071, 0.068449, 0.5969409999999999, 0.45882399999999995)",79G,Face
207,"(0.197376, 0.496257, 0.44610099999999997, 0.6524059999999999)",42K,Face
207,"(0.158863, 0.491979, 0.5199159999999999, 0.900535)",42K,Body
207,"(0.215027, 0.12620299999999998, 0.645081, 0.407487)",68E,Face
207,"(0.030489, 0.116578, 1.0, 1.0)",68E,Body
208,"(0.15725899999999998, 0.42246000000000006, 0.515102, 0.855615)",42K,Body
208,"(0.195771, 0.095187, 0.638662, 0.387166)",68E,Face
208,"(0.014442, 0.094118, 0.9900869999999999, 0.9775400000000001)",68E,Body
208,"(0.178119, 0.43208599999999997, 0.415612, 0.588235)",42K,Face
209,"(0.158863, 0.097326, 0.55201, 0.359358)",68E,Face
209,"(0.0, 0.095187, 0.998111, 1.0)",68E,Body
209,"(0.19256199999999998, 0.470588, 0.436473, 0.627807)",42K,Face
209,"(0.142816, 0.46524099999999996, 0.47659, 0.86738)",42K,Body
210,"(0.28563299999999997, 0.413904, 0.518311, 0.5679139999999999)",42K,Face
210,"(0.266377, 0.410695, 0.5712659999999999, 0.850267)",42K,Body
210,"(0.29847, 0.060962999999999996, 0.746176, 0.35401099999999996)",68E,Face
210,"(0.09146699999999999, 0.057754, 1.0, 1.0)",68E,Body
211,"(0.187747, 0.412834, 0.43165899999999996, 0.5732619999999999)",42K,Face
211,"(0.171701, 0.408556, 0.513497, 0.8791439999999999)",42K,Body
211,"(0.295261, 0.095187, 0.739757, 0.403209)",68E,Face
211,"(0.0, 0.096257, 1.0, 1.0)",68E,Body
212,"(0.0, 0.0, 0.9997149999999999, 0.997861)",144H,Body
212,"(0.0, 0.0, 0.836038, 0.5016039999999999)",144H,Face
213,"(0.057768, 0.06631000000000001, 0.7381519999999999, 0.47486599999999995)",144H,Face
213,"(0.003209, 0.06310199999999999, 1.0, 1.0)",144H,Body
214,"(0.608835, 0.510923, 0.7566269999999999, 0.72662)",42K,Face
214,"(0.60241, 0.510923, 0.761446, 0.9423159999999999)",42K,Body
214,"(0.623293, 0.06266000000000001, 0.893173, 0.450673)",68E,Face
214,"(0.586345, 0.059045, 1.0, 1.0)",68E,Body
214,"(0.023292999999999998, 0.186776, 0.245783, 0.598889)",35Y,Face
214,"(0.024096, 0.145806, 0.6200800000000001, 1.0)",35Y,Body
215,"(0.658635, 0.018075, 0.8963859999999999, 0.379577)",68E,Face
215,"(0.640964, 0.01446, 1.0, 1.0)",68E,Body
215,"(0.641767, 0.5012829999999999, 0.8016059999999999, 1.0)",42K,Body
215,"(0.6746989999999999, 0.503693, 0.7951809999999999, 0.709749)",42K,Face
215,"(0.11566299999999999, 0.14219099999999998, 0.692369, 1.0)",35Y,Body
215,"(0.123695, 0.14219099999999998, 0.343775, 0.565149)",35Y,Face
216,"(0.128374, 0.20213899999999999, 0.455729, 0.440642)",G942,Face
216,"(0.054558999999999996, 0.19572199999999998, 0.860108, 0.917647)",G942,Body
217,"(0.154049, 0.12834199999999998, 0.516707, 0.36042799999999997)",G942,Face
217,"(0.025675, 0.124064, 0.847271, 0.7957219999999999)",G942,Body
218,"(0.22626000000000002, 0.143316, 0.566452, 0.362567)",G942,Face
218,"(0.043325999999999996, 0.145455, 0.860108, 0.86631)",G942,Body
219,"(0.39796000000000004, 0.100535, 0.736548, 0.31016000000000005)",G942,Face
219,"(0.0016049999999999999, 0.099465, 0.797526, 0.853476)",G942,Body
220,"(0.07862899999999999, 0.10802099999999999, 0.415612, 0.423529)",79G,Face
220,"(0.391542, 0.206417, 1.0, 0.990374)",68E,Body
220,"(0.017651, 0.10481299999999999, 0.409193, 1.0)",79G,Body
220,"(0.36907599999999996, 0.5732619999999999, 0.706059, 0.9540109999999999)",42K,Body
220,"(0.430054, 0.57754, 0.614592, 0.742246)",42K,Face
220,"(0.410798, 0.214973, 0.712478, 0.522995)",68E,Face
221,"(0.356239, 0.583957, 0.6001500000000001, 0.759358)",42K,Face
221,"(0.332169, 0.580749, 0.7253149999999999, 0.958289)",42K,Body
221,"(0.42524000000000006, 0.11016000000000001, 0.869736, 0.39786099999999996)",68E,Face
221,"(0.41240299999999996, 0.11123000000000001, 1.0, 0.973262)",68E,Body
221,"(0.06900099999999999, 0.12192499999999999, 0.385123, 0.38930499999999996)",79G,Face
221,"(0.006418999999999999, 0.117647, 0.362658, 0.996791)",79G,Body
222,"(0.003209, 0.127273, 0.417217, 1.0)",79G,Body
222,"(0.030489, 0.125134, 0.417217, 0.419251)",79G,Face
222,"(0.213422, 0.248128, 1.0, 1.0)",68E,Body
222,"(0.345006, 0.255615, 0.709268, 0.5582889999999999)",68E,Face
222,"(0.30168, 0.552941, 0.563242, 0.7197859999999999)",42K,Face
222,"(0.261563, 0.551872, 0.568056, 0.9593579999999999)",42K,Body
223,"(0.29847, 0.496257, 0.5536139999999999, 0.672727)",42K,Face
223,"(0.25193499999999996, 0.48984000000000005, 0.6097779999999999, 0.8695189999999999)",42K,Body
223,"(0.466962, 0.22246000000000002, 0.978854, 0.552941)",68E,Face
223,"(0.25995799999999997, 0.22139000000000003, 1.0, 0.9540109999999999)",68E,Body
223,"(0.0, 0.12834199999999998, 0.33858699999999997, 0.409626)",79G,Face
223,"(0.0, 0.12834199999999998, 0.333773, 1.0)",79G,Body
224,"(0.0, 0.039571999999999996, 0.444496, 0.988235)",79G,Body
224,"(0.060978, 0.04492, 0.45412399999999997, 0.32834199999999997)",79G,Face
224,"(0.25193499999999996, 0.18181799999999998, 1.0, 0.920856)",68E,Body
224,"(0.35784299999999997, 0.22139000000000003, 0.7814789999999999, 0.521925)",68E,Face
224,"(0.232678, 0.428877, 0.585708, 0.807487)",42K,Body
224,"(0.290447, 0.43315499999999996, 0.5279389999999999, 0.606417)",42K,Face
225,"(0.0, 0.0, 0.9108700000000001, 0.563627)",79G,Face
225,"(0.013042999999999999, 0.0, 1.0, 1.0)",79G,Body
226,"(0.436145, 0.114476, 0.684337, 0.472363)",G942,Face
226,"(0.435341, 0.110861, 0.9847389999999999, 1.0)",G942,Body
227,"(0.45220899999999997, 0.026510000000000002, 0.697189, 0.354272)",Unknown1,Face
227,"(0.44498000000000004, 0.025304999999999998, 0.889157, 1.0)",Unknown1,Body
228,"(0.416867, 0.080736, 0.851406, 1.0)",Unknown1,Body
228,"(0.423293, 0.080736, 0.661847, 0.43139299999999997)",Unknown1,Face
229,"(0.232678, 0.10481299999999999, 0.6434759999999999, 0.331551)",G942,Face
229,"(0.088257, 0.099465, 0.9660169999999999, 0.906952)",G942,Body
230,"(0.638662, 0.187166, 0.9692259999999999, 0.327273)",Unknown1,Face
230,"(0.0, 0.055615, 0.962808, 0.988235)",Unknown1,Body
231,"(0.190957, 0.33369000000000004, 0.43165899999999996, 0.490909)",Unknown1,Face
231,"(0.176515, 0.335829, 0.580894, 1.0)",Unknown1,Body
232,"(0.434868, 0.302674, 0.8328289999999999, 0.53369)",Unknown1,Face
232,"(0.0016049999999999999, 0.304813, 0.808758, 1.0)",Unknown1,Body
232,"(0.752174, 0.462203, 0.917391, 0.567974)",Unknown2,Face
232,"(0.68913, 0.462203, 0.952174, 0.956283)",Unknown2,Body
233,"(0.13960699999999998, 0.21390399999999998, 0.5712659999999999, 0.829947)",Unknown1,Body
233,"(0.253539, 0.217112, 0.508683, 0.37754000000000004)",Unknown1,Face
234,"(0.107514, 0.271658, 0.42042599999999997, 0.514439)",Unknown1,Face
234,"(0.107514, 0.2, 1.0, 0.840642)",Unknown1,Body
235,"(0.056164, 0.334759, 0.37549499999999997, 0.552941)",Unknown1,Face
235,"(0.054558999999999996, 0.205348, 1.0, 0.809626)",Unknown1,Body
236,"(0.085048, 0.25668399999999997, 0.309703, 0.43208599999999997)",Unknown1,Face
236,"(0.054558999999999996, 0.055615, 0.5841029999999999, 1.0)",Unknown1,Body
237,"(0.335378, 0.372193, 0.55201, 0.524064)",Unknown1,Face
237,"(0.0, 0.214973, 0.5536139999999999, 0.631016)",Unknown1,Body
238,"(0.18453799999999998, 0.117647, 0.5712659999999999, 0.57754)",Unknown1,Body
238,"(0.25995799999999997, 0.182888, 0.47819399999999995, 0.325134)",Unknown1,Face
239,"(0.25995799999999997, 0.36149699999999996, 0.494241, 0.524064)",Unknown1,Face
239,"(0.0, 0.141176, 0.685198, 0.8823529999999999)",Unknown1,Body
240,"(0.370681, 0.28877, 0.598545, 0.451337)",134J,Face
240,"(0.248725, 0.28984000000000004, 0.638662, 0.7914439999999999)",134J,Body
241,"(0.13960699999999998, 0.131551, 0.622616, 0.47379699999999997)",144H,Face
241,"(0.13960699999999998, 0.13048099999999999, 1.0, 1.0)",144H,Body
242,"(0.409193, 0.193583, 0.736548, 0.39144399999999996)",114J,Face
242,"(0.0016049999999999999, 0.193583, 0.7301289999999999, 1.0)",114J,Body
243,"(0.02407, 0.086631, 0.516707, 1.0)",114J,Body
243,"(0.23749299999999998, 0.298396, 0.462148, 0.424599)",114J,Face
243,"(0.43165899999999996, 0.691979, 0.929109, 1.0)",134J,Body
243,"(0.574475, 0.694118, 0.800735, 0.8716579999999999)",134J,Face
244,"(0.269586, 0.270588, 0.502265, 0.407487)",134J,Face
244,"(0.154049, 0.26631000000000005, 0.523125, 0.8224600000000001)",134J,Body
245,"(0.040117, 0.32192499999999996, 0.282424, 0.494118)",Unknown1,Face
245,"(0.008022999999999999, 0.17754, 0.6579189999999999, 0.8652409999999999)",Unknown1,Body
245,"(0.046536, 0.7914439999999999, 0.410798, 0.982888)",Unknown2,Face
245,"(0.044931, 0.618182, 0.9178769999999999, 1.0)",Unknown2,Body
246,"(0.303284, 0.033155, 0.720501, 0.8438500000000001)",Unknown1,Body
246,"(0.308098, 0.04492, 0.588917, 0.210695)",Unknown1,Face
247,"(0.195771, 0.27807499999999996, 0.44610099999999997, 0.44385)",167I,Face
247,"(0.06900099999999999, 0.279144, 0.7333379999999999, 0.737968)",167I,Body
247,"(0.444781, 0.37754000000000004, 1.0, 1.0)",86I,Body
247,"(0.598545, 0.374332, 0.792712, 0.588235)",86I,Face
248,"(0.34179699999999996, 0.274866, 0.5969409999999999, 0.440642)",167I,Face
248,"(0.19898000000000002, 0.265241, 0.739757, 0.743316)",167I,Body
249,"(0.003209, 0.36149699999999996, 0.773455, 0.901604)",167I,Body
249,"(0.31612199999999996, 0.36363599999999996, 0.616197, 0.574332)",167I,Face
250,"(0.176515, 0.0, 0.441287, 0.10802099999999999)",114J,Face
250,"(0.0, 0.0, 0.447706, 0.43743299999999996)",114J,Body
250,"(0.460543, 0.297326, 0.7895019999999999, 0.514439)",167I,Face
250,"(0.0, 0.217112, 0.87455, 0.838503)",167I,Body
251,"(0.059372999999999995, 0.576471, 0.36907599999999996, 0.8010700000000001)",167I,Face
251,"(0.059372999999999995, 0.258824, 0.720501, 1.0)",167I,Body
