jpg_id,monkey_name,coordinates,body_part
133,14F,"(0.268756, 0.393512, 1.0, 0.868829)",Body
133,19J,"(0.118506, 0.67701, 0.431702, 0.8575459999999999)",Face
134,101G,"(0.363984, 0.172073, 0.8655200000000001, 0.520451)",Face
134,101G,"(0.120623, 0.173484, 1.0, 1.0)",Body
134,68F,"(0.006349, 0.380818, 0.463445, 1.0)",Body
135,101G,"(0.08888, 0.22567, 1.0, 1.0)",Body
135,101G,"(0.22219899999999998, 0.220028, 0.7448969999999999, 0.531735)",Face
135,68F,"(0.0, 0.424542, 0.399959, 1.0)",Body
136,101G,"(0.546638, 0.058577, 0.962039, 1.0)",Body
136,101G,"(0.552061, 0.066713, 0.824295, 0.45723)",Face
136,68F,"(0.0, 0.076476, 0.247082, 0.665474)",Face
136,68F,"(0.0, 0.073222, 0.803688, 1.0)",Body
137,101G,"(0.6171369999999999, 0.138308, 1.0, 1.0)",Body
137,101G,"(0.633406, 0.128545, 0.9143169999999999, 0.5385869999999999)",Face
137,68F,"(0.007592, 0.26848, 0.8449019999999999, 1.0)",Body
137,68F,"(0.0, 0.266853, 0.312364, 0.685031)",Face
138,101G,"(0.6063900000000001, 0.0, 1.0, 0.255289)",Face
138,101G,"(0.33435699999999996, 0.0, 1.0, 0.788434)",Body
138,68F,"(0.0, 0.0, 0.8253119999999999, 0.888575)",Body
139,101G,"(0.190457, 0.0, 1.0, 0.9746119999999999)",Body
139,101G,"(0.397843, 0.012693999999999999, 0.9776779999999999, 0.369535)",Face
139,68F,"(0.004232, 0.238364, 0.5734859999999999, 1.0)",Body
140,G701,"(0.302603, 0.06508599999999999, 0.7505419999999999, 1.0)",Body
140,G701,"(0.39804799999999996, 0.086239, 0.6171369999999999, 0.419805)",Face
141,68F,"(0.241866, 0.0, 0.6984819999999999, 0.597165)",Face
141,68F,"(0.240781, 0.001627, 1.0, 1.0)",Body
142,68F,"(0.284165, 0.001627, 0.7104119999999999, 0.6736409999999999)",Face
142,68F,"(0.276573, 0.0, 1.0, 1.0)",Body
143,G701,"(0.373102, 0.172478, 0.593275, 0.424687)",Face
143,G701,"(0.304772, 0.16922399999999999, 0.700651, 1.0)",Body
144,G701,"(0.494577, 0.08949299999999999, 0.712581, 0.40190699999999996)",Face
144,G701,"(0.41106299999999996, 0.086239, 0.7819959999999999, 1.0)",Body
145,G701,"(0.055021, 0.503526, 0.854939, 1.0)",Body
145,G701,"(0.253942, 0.530324, 0.5988800000000001, 0.7757400000000001)",Face
146,14F,"(0.347054, 0.190409, 0.70469, 0.425952)",Face
146,14F,"(0.137552, 0.165021, 1.0, 0.9844849999999999)",Body
147,14F,"(0.090996, 0.266573, 0.6158100000000001, 0.650212)",Face
147,14F,"(0.084647, 0.262341, 1.0, 1.0)",Body
148,14F,"(0.105809, 0.238364, 0.656017, 0.64598)",Face
148,14F,"(0.0, 0.23272199999999998, 1.0, 1.0)",Body
149,14F,"(0.258175, 0.105783, 0.916308, 0.582511)",Face
149,14F,"(0.004232, 0.10155099999999999, 1.0, 1.0)",Body
149,Unknown1,"(0.0, 0.0, 0.300498, 0.266573)",Body
150,19J,"(0.20527, 0.366714, 0.672947, 0.878702)",Body
150,19J,"(0.287801, 0.37094499999999997, 0.5121169999999999, 0.534556)",Face
151,19J,"(0.203154, 0.469676, 0.442283, 0.603667)",Face
151,19J,"(0.11639000000000001, 0.468265, 0.49942000000000003, 1.0)",Body
152,68F,"(0.319544, 0.184767, 0.7068059999999999, 0.45980299999999996)",Face
152,68F,"(0.0, 0.180536, 1.0, 1.0)",Body
153,101G,"(0.453362, 0.009762999999999999, 0.678959, 0.305905)",Face
153,101G,"(0.24837299999999998, 0.003254, 1.0, 1.0)",Body
153,Unknown1,"(0.776573, 0.698048, 1.0, 0.9177139999999999)",Body
154,G701,"(0.228548, 0.235543, 0.533279, 0.43582499999999996)",Face
154,G701,"(0.11639000000000001, 0.23272199999999998, 0.867636, 0.850494)",Body
155,68F,"(0.152365, 0.13822299999999998, 0.888798, 0.8378)",Body
155,68F,"(0.42112099999999997, 0.133992, 0.727968, 0.366714)",Face
156,101G,"(0.48883899999999997, 0.10860399999999999, 0.988258, 0.475317)",Face
156,101G,"(0.07195, 0.09308899999999999, 0.988258, 1.0)",Body
157,86I,"(0.595181, 0.0, 0.949398, 0.5579189999999999)",Face
157,86I,"(0.24257, 0.016870000000000003, 0.951004, 1.0)",Body
158,167I,"(0.112328, 0.148663, 0.560033, 0.436364)",Face
158,167I,"(0.028884, 0.152941, 0.911458, 1.0)",Body
158,Unknown,"(0.7558039999999999, 0.171123, 1.0, 0.418182)",Face
158,Unknown,"(0.754199, 0.164706, 1.0, 0.682353)",Body
158,Unknown,"(0.588235, 0.0, 1.0, 0.9364169999999999)",Body
158,Unknown1,,
158,Unknown2,,
159,167I,"(0.372286, 0.150802, 0.7750600000000001, 0.426738)",Face
159,167I,"(0.019256, 0.15828899999999999, 0.818386, 1.0)",Body
159,Unknown,"(0.588917, 0.0, 1.0, 0.958289)",Body
159,Unknown,"(0.7590129999999999, 0.148663, 1.0, 0.611765)",Body
159,Unknown,"(0.7590129999999999, 0.151872, 1.0, 0.40427799999999997)",Face
159,Unknown1,,
159,Unknown2,,
160,167I,"(0.215027, 0.22566799999999998, 0.64829, 0.525134)",Face
160,167I,"(0.011233, 0.22566799999999998, 0.885783, 1.0)",Body
160,Unknown,"(0.773455, 0.122995, 0.911458, 0.331551)",Face
160,Unknown,"(0.757409, 0.12192499999999999, 0.9082479999999999, 0.572193)",Body
160,Unknown,"(0.561638, 0.0, 1.0, 0.900535)",Body
160,Unknown1,,
160,Unknown2,,
161,167I,"(0.328959, 0.194652, 0.7638269999999999, 0.482353)",Face
161,167I,"(0.004814, 0.19893000000000002, 0.906644, 1.0)",Body
161,Unknown,"(0.712478, 0.117647, 0.9483649999999999, 0.355051)",Face
161,Unknown,"(0.604964, 0.0, 0.932319, 0.915508)",Body
161,Unknown1,,
161,Unknown2,,
162,167I,"(0.306494, 0.134759, 0.741362, 0.438503)",Face
162,167I,"(0.008022999999999999, 0.13048099999999999, 0.744571, 1.0)",Body
162,Unknown,"(0.563242, 0.0, 0.924295, 0.852406)",Body
162,Unknown1,,
162,Unknown2,,
163,114J,"(0.327711, 0.140986, 0.49477899999999997, 0.39403699999999997)",Face
163,114J,"(0.27550199999999997, 0.140986, 0.582329, 0.8206100000000001)",Body
163,35Y,"(0.37992000000000004, 0.0, 0.792771, 0.582019)",Body
164,114J,"(0.302008, 0.180751, 0.621687, 0.8471200000000001)",Body
164,114J,"(0.350201, 0.184366, 0.5293169999999999, 0.437418)",Face
164,35Y,"(0.394378, 0.0, 0.8192769999999999, 0.6591389999999999)",Body
165,114J,"(0.31566299999999997, 0.155446, 0.498795, 0.427778)",Face
165,114J,"(0.307631, 0.148216, 0.649799, 0.776025)",Body
165,35Y,"(0.38714899999999997, 0.0, 0.8024100000000001, 0.542253)",Body
166,114J,"(0.353414, 0.100016, 0.7405619999999999, 0.7712049999999999)",Body
166,114J,"(0.363855, 0.09519599999999999, 0.543775, 0.372347)",Face
166,35Y,"(0.44016099999999997, 0.0, 0.862651, 0.551893)",Body
167,167I,"(0.32575000000000004, 0.045988999999999995, 0.6948259999999999, 0.287701)",Face
167,167I,"(0.19898000000000002, 0.048128, 0.7477809999999999, 0.8737969999999999)",Body
167,Unknown,"(0.444496, 0.25026699999999996, 1.0, 0.976471)",Body
167,Unknown1,,
168,167I,"(0.178119, 0.12192499999999999, 0.55201, 0.374332)",Face
168,167I,"(0.0, 0.112299, 0.7028500000000001, 0.9497329999999999)",Body
168,Unknown,"(0.9355279999999999, 0.034225, 1.0, 0.226738)",Face
168,Unknown,"(0.560033, 0.029946999999999998, 1.0, 1.0)",Body
168,Unknown1,,
169,70G,"(0.0, 0.042781, 0.9772500000000001, 1.0)",Body
169,70G,"(0.062582, 0.050267, 0.767037, 0.46524099999999996)",Face
170,70G,"(0.009628, 0.023528999999999998, 0.940342, 1.0)",Body
170,70G,"(0.025675, 0.028877, 0.808758, 0.48128299999999996)",Face
171,70G,"(0.06900099999999999, 0.11016000000000001, 0.828015, 1.0)",Body
171,70G,"(0.24712099999999998, 0.11871699999999999, 0.736548, 0.44171099999999996)",Face
171,Unknown,"(0.566452, 0.0, 1.0, 0.77754)",Body
171,Unknown1,,
172,144H,"(0.282424, 0.11978599999999999, 0.8761549999999999, 0.515508)",Face
172,144H,"(0.23749299999999998, 0.11871699999999999, 1.0, 1.0)",Body
173,144H,"(0.190957, 0.050267, 0.7750600000000001, 0.44492000000000004)",Face
173,144H,"(0.170096, 0.048128, 0.988482, 1.0)",Body
174,144H,"(0.08344299999999999, 0.008556, 0.932319, 1.0)",Body
174,144H,"(0.22786399999999998, 0.011765, 0.8264100000000001, 0.410695)",Face
175,144H,"(0.13800199999999999, 0.070588, 0.688407, 0.46096299999999996)",Face
175,144H,"(0.003209, 0.056684, 0.8970159999999999, 1.0)",Body
176,167I,"(0.13800199999999999, 0.331551, 0.460543, 0.559358)",Face
176,167I,"(0.125165, 0.303743, 0.757409, 0.848128)",Body
177,167I,"(0.142816, 0.185027, 0.532754, 0.456684)",Face
177,167I,"(0.0016049999999999999, 0.174332, 0.8408519999999999, 0.981818)",Body
178,167I,"(0.134793, 0.16791399999999998, 0.516707, 0.43422499999999997)",Face
178,167I,"(0.008022999999999999, 0.159358, 0.8408519999999999, 0.9679139999999999)",Body
179,167I,"(0.248725, 0.15508000000000002, 0.654709, 0.38930499999999996)",Face
179,167I,"(0.060978, 0.13369, 0.929109, 0.986096)",Body
180,167I,"(0.343401, 0.18609599999999998, 0.7333379999999999, 0.46310199999999996)",Face
180,167I,"(0.016047, 0.187166, 0.914667, 1.0)",Body
181,167I,"(0.004814, 0.004278, 1.0, 1.0)",Body
181,167I,"(0.178119, 0.0, 0.863317, 0.411765)",Face
182,144H,"(0.0, 0.003209, 1.0, 1.0)",Body
182,144H,"(0.205399, 0.002139, 0.9307139999999999, 0.43957199999999996)",Face
183,144H,"(0.10109499999999999, 0.122995, 0.653104, 0.5058819999999999)",Face
183,144H,"(0.028884, 0.12192499999999999, 1.0, 1.0)",Body
184,144H,,
184,Unknown,"(0.22249000000000002, 0.0024100000000000002, 0.46586299999999997, 0.397653)",Face
184,Unknown,"(0.21365499999999998, 0.0024100000000000002, 0.933333, 1.0)",Body
185,79G,"(0.171701, 0.009626, 0.805549, 0.5037429999999999)",Face
185,79G,"(0.004814, 0.011765, 1.0, 1.0)",Body
186,79G,"(0.178119, 0.0, 0.831224, 0.49839599999999995)",Face
186,79G,"(0.004814, 0.003209, 0.9563889999999999, 1.0)",Body
187,79G,"(0.067397, 0.09090899999999999, 0.768641, 1.0)",Body
187,79G,"(0.28563299999999997, 0.09090899999999999, 0.693221, 0.387166)",Face
188,Unknown,"(0.39036099999999996, 0.351862, 0.7558229999999999, 0.857965)",Face
188,Unknown,"(0.212048, 0.0024100000000000002, 0.7558229999999999, 0.836275)",Body
188,Unknown1,,
189,42Z,"(0.389937, 0.004278, 0.941947, 0.440642)",Face
189,42Z,"(0.052954, 0.004278, 1.0, 1.0)",Body
190,Unknown,"(0.32414499999999996, 0.014972999999999998, 0.8199909999999999, 0.343316)",Face
190,Unknown,"(0.12997899999999998, 0.011765, 0.8103629999999999, 0.9454549999999999)",Body
190,Unknown1,,
191,42Z,"(0.224655, 0.0053479999999999995, 0.767037, 0.35828899999999997)",Face
191,42Z,"(0.006418999999999999, 0.00107, 1.0, 1.0)",Body
192,42Z,"(0.006418999999999999, 0.003209, 1.0, 1.0)",Body
192,42Z,"(0.131584, 0.004278, 0.590522, 0.36042799999999997)",Face
193,42K,,
193,68E,,
193,70G,"(0.215027, 0.028877, 0.701245, 0.372193)",Face
193,70G,"(0.041721999999999995, 0.027807, 0.919481, 1.0)",Body
193,Unknown,"(0.834433, 0.016042999999999998, 1.0, 0.294118)",Face
193,Unknown,"(0.80234, 0.31978599999999996, 1.0, 0.500535)",Face
193,Unknown,"(0.616197, 0.018182, 1.0, 0.851337)",Body
194,42K,,
194,68E,,
194,70G,"(0.336983, 0.0, 0.8456659999999999, 0.357219)",Face
194,70G,"(0.134793, 0.002139, 1.0, 1.0)",Body
194,Unknown,"(0.834433, 0.187166, 1.0, 0.327273)",Face
194,Unknown,"(0.800735, 0.0, 1.0, 0.189305)",Face
194,Unknown,"(0.7301289999999999, 0.0, 1.0, 0.47700499999999996)",Body
195,Unknown,"(0.181329, 0.097326, 0.855294, 0.990374)",Body
195,Unknown,"(0.25995799999999997, 0.100535, 0.709268, 0.46310199999999996)",Face
195,Unknown1,,
196,0EX,"(0.134793, 0.070588, 0.617802, 0.36042799999999997)",Face
196,0EX,"(0.064187, 0.068449, 1.0, 0.95615)",Body
196,36J,"(0.173305, 0.35401099999999996, 0.50066, 0.5679139999999999)",Face
196,36J,"(0.0, 0.348663, 0.633848, 1.0)",Body
197,DF2I,"(0.062582, 0.040642, 0.7221059999999999, 0.484492)",Face
197,DF2I,"(0.0, 0.037433, 1.0, 1.0)",Body
198,Unknown,"(0.0016049999999999999, 0.099465, 0.924295, 1.0)",Body
198,Unknown,"(0.263167, 0.102674, 0.718896, 0.46310199999999996)",Face
198,Unknown1,,
199,0FL,"(0.142816, 0.240642, 0.701245, 0.853476)",Body
199,0FL,"(0.187747, 0.24385, 0.460543, 0.409626)",Face
199,46J,"(0.171701, 0.40107000000000004, 0.351425, 0.549733)",Face
199,46J,"(0.155654, 0.4, 0.688407, 0.8042779999999999)",Body
200,0FL,"(0.231074, 0.348663, 0.486218, 0.516578)",Face
200,0FL,"(0.072211, 0.348663, 0.7638269999999999, 0.921925)",Body
200,46J,"(0.24551599999999998, 0.524064, 0.45733399999999996, 0.6524059999999999)",Face
200,46J,"(0.235888, 0.522995, 0.69964, 0.8887700000000001)",Body
201,0FL,"(0.186143, 0.306952, 0.828015, 0.8737969999999999)",Body
201,0FL,"(0.32414499999999996, 0.309091, 0.585708, 0.47914399999999996)",Face
201,46J,"(0.314517, 0.484492, 0.534358, 0.616043)",Face
201,46J,"(0.29847, 0.48128299999999996, 0.8376429999999999, 0.847059)",Body
202,0FL,"(0.12997899999999998, 0.28449199999999997, 0.786293, 0.8652409999999999)",Body
202,0FL,"(0.25995799999999997, 0.28984000000000004, 0.516707, 0.46310199999999996)",Face
202,46J,"(0.256749, 0.46631000000000006, 0.471776, 0.596791)",Face
202,46J,"(0.248725, 0.464171, 0.787898, 0.825668)",Body
203,79G,"(0.11393199999999999, 0.006417, 0.638662, 0.386096)",Face
203,79G,"(0.10109499999999999, 0.004278, 1.0, 1.0)",Body
204,79G,"(0.21984099999999998, 0.017112, 0.696431, 0.380749)",Face
204,79G,"(0.152445, 0.020321, 1.0, 1.0)",Body
205,79G,"(0.12356000000000002, 0.045988999999999995, 0.616197, 0.42994699999999997)",Face
205,79G,"(0.064187, 0.047059, 1.0, 1.0)",Body
206,79G,"(0.093071, 0.068449, 0.5969409999999999, 0.45882399999999995)",Face
206,79G,"(0.06900099999999999, 0.062032, 1.0, 1.0)",Body
207,42K,"(0.197376, 0.496257, 0.44610099999999997, 0.6524059999999999)",Face
207,42K,"(0.158863, 0.491979, 0.5199159999999999, 0.900535)",Body
207,68E,"(0.215027, 0.12620299999999998, 0.645081, 0.407487)",Face
207,68E,"(0.030489, 0.116578, 1.0, 1.0)",Body
208,42K,"(0.178119, 0.43208599999999997, 0.415612, 0.588235)",Face
208,42K,"(0.15725899999999998, 0.42246000000000006, 0.515102, 0.855615)",Body
208,68E,"(0.195771, 0.095187, 0.638662, 0.387166)",Face
208,68E,"(0.014442, 0.094118, 0.9900869999999999, 0.9775400000000001)",Body
209,42K,"(0.19256199999999998, 0.470588, 0.436473, 0.627807)",Face
209,42K,"(0.142816, 0.46524099999999996, 0.47659, 0.86738)",Body
209,68E,"(0.0, 0.095187, 0.998111, 1.0)",Body
209,68E,"(0.158863, 0.097326, 0.55201, 0.359358)",Face
210,42K,"(0.28563299999999997, 0.413904, 0.518311, 0.5679139999999999)",Face
210,42K,"(0.266377, 0.410695, 0.5712659999999999, 0.850267)",Body
210,68E,"(0.29847, 0.060962999999999996, 0.746176, 0.35401099999999996)",Face
210,68E,"(0.09146699999999999, 0.057754, 1.0, 1.0)",Body
211,42K,"(0.187747, 0.412834, 0.43165899999999996, 0.5732619999999999)",Face
211,42K,"(0.171701, 0.408556, 0.513497, 0.8791439999999999)",Body
211,68E,"(0.295261, 0.095187, 0.739757, 0.403209)",Face
211,68E,"(0.0, 0.096257, 1.0, 1.0)",Body
212,144H,"(0.0, 0.0, 0.836038, 0.5016039999999999)",Face
212,144H,"(0.0, 0.0, 0.9997149999999999, 0.997861)",Body
213,144H,"(0.057768, 0.06631000000000001, 0.7381519999999999, 0.47486599999999995)",Face
213,144H,"(0.003209, 0.06310199999999999, 1.0, 1.0)",Body
214,35Y,"(0.024096, 0.145806, 0.6200800000000001, 1.0)",Body
214,35Y,"(0.023292999999999998, 0.186776, 0.245783, 0.598889)",Face
214,42K,"(0.60241, 0.510923, 0.761446, 0.9423159999999999)",Body
214,42K,"(0.608835, 0.510923, 0.7566269999999999, 0.72662)",Face
214,68E,"(0.586345, 0.059045, 1.0, 1.0)",Body
214,68E,"(0.623293, 0.06266000000000001, 0.893173, 0.450673)",Face
215,35Y,"(0.123695, 0.14219099999999998, 0.343775, 0.565149)",Face
215,35Y,"(0.11566299999999999, 0.14219099999999998, 0.692369, 1.0)",Body
215,42K,"(0.641767, 0.5012829999999999, 0.8016059999999999, 1.0)",Body
215,42K,"(0.6746989999999999, 0.503693, 0.7951809999999999, 0.709749)",Face
215,68E,"(0.640964, 0.01446, 1.0, 1.0)",Body
215,68E,"(0.658635, 0.018075, 0.8963859999999999, 0.379577)",Face
216,G942,"(0.128374, 0.20213899999999999, 0.455729, 0.440642)",Face
216,G942,"(0.054558999999999996, 0.19572199999999998, 0.860108, 0.917647)",Body
217,G942,"(0.154049, 0.12834199999999998, 0.516707, 0.36042799999999997)",Face
217,G942,"(0.025675, 0.124064, 0.847271, 0.7957219999999999)",Body
218,G942,"(0.22626000000000002, 0.143316, 0.566452, 0.362567)",Face
218,G942,"(0.043325999999999996, 0.145455, 0.860108, 0.86631)",Body
219,G942,"(0.39796000000000004, 0.100535, 0.736548, 0.31016000000000005)",Face
219,G942,"(0.0016049999999999999, 0.099465, 0.797526, 0.853476)",Body
220,42K,"(0.430054, 0.57754, 0.614592, 0.742246)",Face
220,42K,"(0.36907599999999996, 0.5732619999999999, 0.706059, 0.9540109999999999)",Body
220,68E,"(0.410798, 0.214973, 0.712478, 0.522995)",Face
220,68E,"(0.391542, 0.206417, 1.0, 0.990374)",Body
220,79G,"(0.07862899999999999, 0.10802099999999999, 0.415612, 0.423529)",Face
220,79G,"(0.017651, 0.10481299999999999, 0.409193, 1.0)",Body
221,42K,"(0.356239, 0.583957, 0.6001500000000001, 0.759358)",Face
221,42K,"(0.332169, 0.580749, 0.7253149999999999, 0.958289)",Body
221,68E,"(0.41240299999999996, 0.11123000000000001, 1.0, 0.973262)",Body
221,68E,"(0.42524000000000006, 0.11016000000000001, 0.869736, 0.39786099999999996)",Face
221,79G,"(0.06900099999999999, 0.12192499999999999, 0.385123, 0.38930499999999996)",Face
221,79G,"(0.006418999999999999, 0.117647, 0.362658, 0.996791)",Body
222,42K,"(0.30168, 0.552941, 0.563242, 0.7197859999999999)",Face
222,42K,"(0.261563, 0.551872, 0.568056, 0.9593579999999999)",Body
222,68E,"(0.345006, 0.255615, 0.709268, 0.5582889999999999)",Face
222,68E,"(0.213422, 0.248128, 1.0, 1.0)",Body
222,79G,"(0.030489, 0.125134, 0.417217, 0.419251)",Face
222,79G,"(0.003209, 0.127273, 0.417217, 1.0)",Body
223,42K,"(0.29847, 0.496257, 0.5536139999999999, 0.672727)",Face
223,42K,"(0.25193499999999996, 0.48984000000000005, 0.6097779999999999, 0.8695189999999999)",Body
223,68E,"(0.25995799999999997, 0.22139000000000003, 1.0, 0.9540109999999999)",Body
223,68E,"(0.466962, 0.22246000000000002, 0.978854, 0.552941)",Face
223,79G,"(0.0, 0.12834199999999998, 0.333773, 1.0)",Body
223,79G,"(0.0, 0.12834199999999998, 0.33858699999999997, 0.409626)",Face
224,42K,"(0.232678, 0.428877, 0.585708, 0.807487)",Body
224,42K,"(0.290447, 0.43315499999999996, 0.5279389999999999, 0.606417)",Face
224,68E,"(0.25193499999999996, 0.18181799999999998, 1.0, 0.920856)",Body
224,68E,"(0.35784299999999997, 0.22139000000000003, 0.7814789999999999, 0.521925)",Face
224,79G,"(0.0, 0.039571999999999996, 0.444496, 0.988235)",Body
224,79G,"(0.060978, 0.04492, 0.45412399999999997, 0.32834199999999997)",Face
225,79G,"(0.0, 0.0, 0.9108700000000001, 0.563627)",Face
225,79G,"(0.013042999999999999, 0.0, 1.0, 1.0)",Body
226,G942,"(0.436145, 0.114476, 0.684337, 0.472363)",Face
226,G942,"(0.435341, 0.110861, 0.9847389999999999, 1.0)",Body
227,Unknown,"(0.45220899999999997, 0.026510000000000002, 0.697189, 0.354272)",Face
227,Unknown,"(0.44498000000000004, 0.025304999999999998, 0.889157, 1.0)",Body
227,Unknown1,,
228,Unknown,"(0.416867, 0.080736, 0.851406, 1.0)",Body
228,Unknown,"(0.423293, 0.080736, 0.661847, 0.43139299999999997)",Face
228,Unknown1,,
229,G942,"(0.232678, 0.10481299999999999, 0.6434759999999999, 0.331551)",Face
229,G942,"(0.088257, 0.099465, 0.9660169999999999, 0.906952)",Body
230,Unknown,"(0.638662, 0.187166, 0.9692259999999999, 0.327273)",Face
230,Unknown,"(0.0, 0.055615, 0.962808, 0.988235)",Body
230,Unknown1,,
231,Unknown,"(0.176515, 0.335829, 0.580894, 1.0)",Body
231,Unknown,"(0.190957, 0.33369000000000004, 0.43165899999999996, 0.490909)",Face
231,Unknown1,,
232,Unknown,"(0.68913, 0.462203, 0.952174, 0.956283)",Body
232,Unknown,"(0.0016049999999999999, 0.304813, 0.808758, 1.0)",Body
232,Unknown,"(0.434868, 0.302674, 0.8328289999999999, 0.53369)",Face
232,Unknown,"(0.752174, 0.462203, 0.917391, 0.567974)",Face
232,Unknown1,,
232,Unknown2,,
233,Unknown,"(0.253539, 0.217112, 0.508683, 0.37754000000000004)",Face
233,Unknown,"(0.13960699999999998, 0.21390399999999998, 0.5712659999999999, 0.829947)",Body
233,Unknown1,,
234,Unknown,"(0.107514, 0.271658, 0.42042599999999997, 0.514439)",Face
234,Unknown,"(0.107514, 0.2, 1.0, 0.840642)",Body
234,Unknown1,,
235,Unknown,"(0.056164, 0.334759, 0.37549499999999997, 0.552941)",Face
235,Unknown,"(0.054558999999999996, 0.205348, 1.0, 0.809626)",Body
235,Unknown1,,
236,Unknown,"(0.054558999999999996, 0.055615, 0.5841029999999999, 1.0)",Body
236,Unknown,"(0.085048, 0.25668399999999997, 0.309703, 0.43208599999999997)",Face
236,Unknown1,,
237,Unknown,"(0.335378, 0.372193, 0.55201, 0.524064)",Face
237,Unknown,"(0.0, 0.214973, 0.5536139999999999, 0.631016)",Body
237,Unknown1,,
238,Unknown,"(0.25995799999999997, 0.182888, 0.47819399999999995, 0.325134)",Face
238,Unknown,"(0.18453799999999998, 0.117647, 0.5712659999999999, 0.57754)",Body
238,Unknown1,,
239,Unknown,"(0.25995799999999997, 0.36149699999999996, 0.494241, 0.524064)",Face
239,Unknown,"(0.0, 0.141176, 0.685198, 0.8823529999999999)",Body
239,Unknown1,,
240,134J,"(0.370681, 0.28877, 0.598545, 0.451337)",Face
240,134J,"(0.248725, 0.28984000000000004, 0.638662, 0.7914439999999999)",Body
241,144H,"(0.13960699999999998, 0.131551, 0.622616, 0.47379699999999997)",Face
241,144H,"(0.13960699999999998, 0.13048099999999999, 1.0, 1.0)",Body
242,114J,"(0.0016049999999999999, 0.193583, 0.7301289999999999, 1.0)",Body
242,114J,"(0.409193, 0.193583, 0.736548, 0.39144399999999996)",Face
243,114J,"(0.02407, 0.086631, 0.516707, 1.0)",Body
243,114J,"(0.23749299999999998, 0.298396, 0.462148, 0.424599)",Face
243,134J,"(0.43165899999999996, 0.691979, 0.929109, 1.0)",Body
243,134J,"(0.574475, 0.694118, 0.800735, 0.8716579999999999)",Face
244,134J,"(0.269586, 0.270588, 0.502265, 0.407487)",Face
244,134J,"(0.154049, 0.26631000000000005, 0.523125, 0.8224600000000001)",Body
245,134J,,
245,Unknown,"(0.040117, 0.32192499999999996, 0.282424, 0.494118)",Face
245,Unknown,"(0.046536, 0.7914439999999999, 0.410798, 0.982888)",Face
245,Unknown,"(0.008022999999999999, 0.17754, 0.6579189999999999, 0.8652409999999999)",Body
245,Unknown,"(0.044931, 0.618182, 0.9178769999999999, 1.0)",Body
245,Unknown,"(0.0, 0.10287299999999999, 0.43913, 0.8606539999999999)",Body
245,Unknown1,,
245,Unknown2,,
246,Unknown,"(0.303284, 0.033155, 0.720501, 0.8438500000000001)",Body
246,Unknown,"(0.308098, 0.04492, 0.588917, 0.210695)",Face
246,Unknown1,,
247,167I,"(0.195771, 0.27807499999999996, 0.44610099999999997, 0.44385)",Face
